Gyro
TimeStamp;X;Y;Z
1702903790700;0.000762939453125;-0.003814697265625;-0.001678466796875
1702903790758;-0.0006103515625;0.00091552734375;-0.00091552734375
1702903790821;0.000457763671875;0.000457763671875;-0.000762939453125
1702903790893;0;0.00030517578125;-0.0006103515625
1702903790957;-0.0006103515625;0.00091552734375;-0.00030517578125
1702903790993;-0.0006103515625;-0;-0.00030517578125
1702903791088;0.00030517578125;0;-0.00091552734375
1702903791160;-0;0.00030517578125;-0.001220703125
1702903791195;-0;0.00030517578125;0.00030517578125
1702903791339;0.0006103515625;0.000152587890625;-0.00091552734375
1702903791379;0.000152587890625;-0.0006103515625;-0.000457763671875
1702903791418;-0.0006103515625;0.00030517578125;-0.00030517578125
1702903791488;0.000457763671875;0.000152587890625;-0.00091552734375
1702903791552;-0;0.00030517578125;-0.0006103515625
1702903791626;-0;-0.000152587890625;-0.00091552734375
1702903791683;-0;0.00030517578125;-0.00152587890625
1702903791761;0.00030517578125;0.0006103515625;-0.00152587890625
1702903791828;0.000457763671875;-0.000152587890625;-0.000457763671875
1702903791861;-0.0006103515625;-0.000152587890625;-0.00091552734375
1702903791966;-0.00030517578125;0.00030517578125;-0.0006103515625
1702903792027;-0.000457763671875;-0.000457763671875;-0.000152587890625
1702903792060;0.0006103515625;-0.00030517578125;-0.00091552734375
1702903792169;0.00030517578125;0.00030517578125;-0.00091552734375
1702903792230;-0.00091552734375;0.00030517578125;-0.00152587890625
1702903792295;-0.000152587890625;-0.00030517578125;-0.00091552734375
1702903792358;0.00030517578125;-0.0006103515625;-0.000457763671875
1702903792429;0.00030517578125;0.000152587890625;-0.001220703125
1702903792492;-0;0.00030517578125;-0.000762939453125
1702903792530;-0.0006103515625;0.00091552734375;-0.000762939453125
1702903792638;0.00030517578125;0.00091552734375;-0.001220703125
1702903792686;0.000457763671875;-0.000152587890625;-0.00091552734375
1702903792729;-0;-0.00030517578125;-0.00152587890625
1702903792808;-0;0.000152587890625;-0.00091552734375
1702903792895;0.0006103515625;-0.00030517578125;-0.000762939453125
1702903792962;0.0006103515625;-0.00030517578125;-0.00030517578125
1702903793024;0.000457763671875;0.000152587890625;-0.00091552734375
1702903793082;-0;0.00091552734375;-0.001068115234375
1702903793159;0.000457763671875;0.00030517578125;-0.00091552734375
1702903793215;-0;0.00030517578125;-0.000762939453125
1702903793294;-0;0.0006103515625;-0.00091552734375
1702903793364;-0.000152587890625;0.00030517578125;-0.00030517578125
1702903793392;-0.000152587890625;0.00030517578125;-0.00030517578125
1702903793504;0.0006103515625;0.00030517578125;-0.00091552734375
1702903793557;0.00030517578125;0.0006103515625;-0.001373291015625
1702903793626;-0;0.00030517578125;-0.00091552734375
1702903793697;0.0006103515625;-0.00030517578125;-0.001068115234375
1702903793754;-0.00030517578125;-0.00030517578125;-0.001220703125
1702903793832;-0.000152587890625;0.000457763671875;-0.00152587890625
1702903793882;-0.001068115234375;0.000457763671875;-0.00152587890625
1702903793957;-0.00030517578125;0.0006103515625;-0.001220703125
1702903794040;-0.0006103515625;0.000762939453125;-0.00030517578125
1702903794059;-0.0006103515625;0.00030517578125;-0.001373291015625
1702903794176;0.00030517578125;0.00030517578125;-0.00091552734375
1702903794232;0.000152587890625;-0.00030517578125;-0.001373291015625
1702903794265;0.0006103515625;0.00030517578125;-0.00091552734375
1702903794357;-0.000152587890625;-0.00030517578125;-0.00091552734375
1702903794431;-0.000457763671875;-0;-0.000457763671875
1702903794496;-0.0006103515625;0.00030517578125;-0.00091552734375
1702903794544;-0.000152587890625;0.000152587890625;-0.00091552734375
1702903794659;-0;0.00030517578125;-0.0006103515625
1702903794708;-0;0.000152587890625;-0.001983642578125
1702903794725;-0;-0.00091552734375;-0.001068115234375
1702903794819;-0.00030517578125;-0.0006103515625;-0.0006103515625
1702903794905;-0.000152587890625;-0.000152587890625;-0.00091552734375
1702903794934;-0.0006103515625;0.00030517578125;-0.00091552734375
1702903795016;0.0006103515625;0;-0.00091552734375
1702903795085;0.0006103515625;-0.00030517578125;-0.00091552734375
1702903795118;-0;-0.00030517578125;-0.00030517578125
1702903795213;-0.000457763671875;0.00030517578125;-0.00091552734375
1702903795301;-0.00030517578125;0.000762939453125;-0.00091552734375
1702903795373;-0.000457763671875;0.00030517578125;-0.00030517578125
1702903795414;-0.000457763671875;0.001373291015625;-0.001373291015625
1702903795487;-0.000152587890625;0.000152587890625;-0.00152587890625
1702903795560;-0;-0.000152587890625;-0.000457763671875
1702903795613;-0.0006103515625;0.00030517578125;-0.001068115234375
1702903795690;0.00030517578125;0.00030517578125;-0.001220703125
1702903795751;-0;0.00030517578125;-0.00091552734375
1702903795799;-0.0006103515625;0.00030517578125;-0.00091552734375
1702903795880;0.00030517578125;0.000152587890625;-0.001373291015625
1702903795956;-0;0.000152587890625;-0.00152587890625
1702903796033;-0.0006103515625;0.00030517578125;-0.00091552734375
1702903796077;0.000152587890625;0.00030517578125;-0.00152587890625
1702903796149;-0.00030517578125;0.00030517578125;-0.001220703125
1702903796226;0.000457763671875;0.00091552734375;-0.00091552734375
1702903796268;-0.0006103515625;0.00091552734375;-0.001373291015625
1702903796352;-0.00030517578125;-0.00030517578125;-0.00152587890625
1702903796435;-0.000457763671875;0;-0.00152587890625
1702903796467;0.001068115234375;0.000457763671875;-0.00152587890625
1702903796541;0.000762939453125;0.00030517578125;-0.0018310546875
1702903796624;0.000152587890625;0.0006103515625;-0.000762939453125
1702903796694;0.0006103515625;-0.00091552734375;-0.00030517578125
1702903796763;-0;0.00091552734375;-0.000762939453125
1702903796810;0.00030517578125;0.00030517578125;-0.001220703125
1702903796892;-0;0.00091552734375;-0.000457763671875
1702903796945;-0;0.00152587890625;-0.001678466796875
1702903797024;0.00030517578125;0.00091552734375;-0.001220703125
1702903797088;0.000457763671875;0.000762939453125;-0.001373291015625
1702903797126;-0.0006103515625;0.00030517578125;-0.001373291015625
1702903797213;0.00030517578125;0.000762939453125;-0.001220703125
1702903797284;-0.000152587890625;0.000152587890625;-0.00091552734375
1702903797336;0.0006103515625;0.000457763671875;-0.00091552734375
1702903797420;0.000762939453125;0.00030517578125;-0.001068115234375
1702903797486;0.000152587890625;0.00030517578125;-0.00152587890625
1702903797556;-0.000152587890625;0.00030517578125;-0.00152587890625
1702903797593;-0.0006103515625;-0.00030517578125;-0.00091552734375
1702903797679;0.0006103515625;0.000762939453125;-0.00091552734375
1702903797759;0.0006103515625;0.00091552734375;-0.001373291015625
1702903797795;0;0.00030517578125;-0.001373291015625
1702903797882;0.00030517578125;0.000762939453125;-0.00091552734375
1702903797978;0.000457763671875;0.000457763671875;-0.001068115234375
1702903798004;0.0006103515625;0.00030517578125;-0.00152587890625
1702903798079;-0.000457763671875;-0;-0.00091552734375
1702903798146;-0.00030517578125;0.0006103515625;-0.00091552734375
1702903798236;-0;0.00030517578125;-0.00091552734375
1702903798284;0.000457763671875;0.00030517578125;-0.00091552734375
1702903798353;0.000457763671875;0.00091552734375;-0.00152587890625
1702903798430;0.000457763671875;0.00030517578125;-0.00091552734375
1702903798463;-0;0.00030517578125;-0.00152587890625
1702903798543;0.00030517578125;0;-0.00152587890625
1702903798619;0.000457763671875;0.00030517578125;-0.000457763671875
1702903798672;-0.0006103515625;0.00030517578125;-0.00152587890625
1702903798751;0.00091552734375;0.00030517578125;-0.00091552734375
1702903798816;0.000457763671875;0.000152587890625;-0.00091552734375
1702903798878;-0;0.00030517578125;-0.00152587890625
1702903798944;-0;0.0006103515625;-0.00213623046875
1702903799024;-0;0.00091552734375;-0.00152587890625
1702903799091;-0;0.001373291015625;-0.00030517578125
1702903799132;-0;-0.00030517578125;-0.001373291015625
1702903799214;0.00030517578125;0;-0.00152587890625
1702903799291;0.0006103515625;0.000762939453125;-0.000762939453125
1702903799323;0;0.00030517578125;-0.00030517578125
1702903799434;-0;-0.00030517578125;-0.00152587890625
1702903799492;-0.000457763671875;-0.0006103515625;-0.001068115234375
1702903799537;-0.0006103515625;0.00030517578125;-0.00152587890625
1702903799600;-0;0.00030517578125;-0.001068115234375
1702903799690;-0;0.00030517578125;-0.001373291015625
1702903799773;0.0006103515625;0.00091552734375;-0.00152587890625
1702903799804;-0;0.000457763671875;-0.00152587890625
1702903799904;-0;0.0006103515625;-0.0006103515625
1702903799952;-0;0.000762939453125;-0.000457763671875
1702903799990;0.000457763671875;0.00030517578125;-0.00152587890625
1702903800077;-0;0.000152587890625;-0.001220703125
1702903800160;-0;0.000457763671875;-0.001068115234375
1702903800207;-0;-0.000152587890625;-0.000457763671875
1702903800268;0.000762939453125;-0;-0.001220703125
1702903800351;0.000457763671875;0.000762939453125;-0.00091552734375
1702903800433;0.0006103515625;-0.00030517578125;-0.00091552734375
1702903800486;0.001220703125;0.00030517578125;-0.001068115234375
1702903800546;-0.00091552734375;0.000762939453125;-0.00091552734375
1702903800627;-0;0.001068115234375;-0.00152587890625
