Acc
TimeStamp;X;Y;Z
1702903794656;-0.005860868375748396;-0.013614308089017868;0.9967138767242432
1702903794707;-0.005952444393187761;-0.013889037072658539;0.9964696764945984
1702903794768;-0.006410324480384588;-0.014346917159855366;0.9975380897521973
1702903794817;-0.00546403881162405;-0.015506880357861519;0.9963170886039734
1702903794902;-0.006349273957312107;-0.014438493177294731;0.9972938895225525
1702903794966;-0.006532425992190838;-0.01511005125939846;0.9965612888336182
1702903795016;-0.006501900497823954;-0.01511005125939846;0.9971717596054077
1702903795082;-0.006349273957312107;-0.013889037072658539;0.9969275593757629
1702903795170;-0.005982969421893358;-0.014621645212173462;0.9972328543663025
1702903795212;-0.00503668375313282;-0.013034326955676079;0.9967138767242432
1702903795299;-0.006929255556315184;-0.014194290153682232;0.9962254762649536
1702903795369;-0.004761955235153437;-0.013553258031606674;0.9974770545959473
1702903795439;-0.006776629015803337;-0.0144995441660285;0.9979349374771118
1702903795486;-0.006562951486557722;-0.014560594223439693;0.9960728883743286
1702903795558;-0.006685052998363972;-0.015812134370207787;0.9964696764945984
1702903795639;-0.006624002009630203;-0.014438493177294731;0.9965918064117432
1702903795688;-0.004853531718254089;-0.013186953030526638;0.9973549246788025
1702903795749;-0.0062271724455058575;-0.014774272218346596;0.9969886541366577
1702903795827;-0.006593476515263319;-0.015140576288104057;0.9964086413383484
1702903795879;-0.006593476515263319;-0.014865848235785961;0.9960728883743286
1702903795955;-0.0070818825624883175;-0.014865848235785961;0.9975991249084473
1702903796032;-0.006929255556315184;-0.014621645212173462;0.9963170886039734
1702903796076;-0.006593476515263319;-0.0144995441660285;0.9965918064117432
1702903796148;-0.0068682050332427025;-0.014804797247052193;0.9970191717147827
1702903796225;-0.005616665352135897;-0.013064851984381676;0.9966223239898682
1702903796298;-0.006807154044508934;-0.015506880357861519;0.9958897233009338
1702903796350;-0.006196646951138973;-0.014346917159855366;0.997843325138092
1702903796432;-0.007600813638418913;-0.016331065446138382;0.9968970417976379
1702903796501;-0.006471375469118357;-0.014591120183467865;0.9967749714851379
1702903796540;-0.005860868375748396;-0.014194290153682232;0.9971717596054077
1702903796623;-0.005708241369575262;-0.013919562101364136;0.9970496892929077
1702903796692;-0.006959781050682068;-0.014591120183467865;0.9969886541366577
1702903796734;-0.007356610614806414;-0.015079525299370289;0.9983012080192566
1702903796809;-0.007234509103000164;-0.015323728322982788;0.9988201260566711
1702903796891;-0.007783965673297644;-0.016483692452311516;0.9987285733222961
1702903796966;-0.007020831573754549;-0.016331065446138382;0.9956760406494141
1702903797021;-0.006166121922433376;-0.014591120183467865;0.9983012080192566
1702903797086;-0.006959781050682068;-0.015384779311716557;0.9966223239898682
1702903797189;-0.006074545904994011;-0.01511005125939846;0.9962254762649536
1702903797211;-0.005677715875208378;-0.014285866171121597;0.9964391589164734
1702903797283;-0.005982969421893358;-0.014530069194734097;0.9966223239898682
1702903797386;-0.0066545275039970875;-0.015995286405086517;0.9968970417976379
1702903797418;-0.006166121922433376;-0.014438493177294731;0.9971717596054077
1702903797484;-0.006349273957312107;-0.015201627276837826;0.9968054890632629
1702903797555;-0.007020831573754549;-0.015995286405086517;0.9969886541366577
1702903797633;-0.006837679538875818;-0.014041663147509098;0.9968665242195129
1702903797678;-0.0070818825624883175;-0.015018475241959095;0.997812807559967
1702903797757;-0.0068682050332427025;-0.014957424253225327;0.9962865710258484
1702903797835;-0.006379799451678991;-0.014652170240879059;0.9967444539070129
1702903797876;-0.006593476515263319;-0.015018475241959095;0.9969886541366577
1702903797976;-0.006715578027069569;-0.014407968148589134;0.9969886541366577
1702903798027;-0.006166121922433376;-0.015049000270664692;0.9960728883743286
1702903798077;-0.005250361282378435;-0.01382798608392477;0.9967749714851379
1702903798145;-0.006501900497823954;-0.01468269620090723;0.9973549246788025
1702903798234;-0.006532425992190838;-0.015171101316809654;0.9962254762649536
1702903798282;-0.007051357068121433;-0.014285866171121597;0.997812807559967
1702903798352;-0.006257697939872742;-0.014774272218346596;0.9970191717147827
1702903798428;-0.006593476515263319;-0.015812134370207787;0.9963476061820984
1702903798514;-0.006318748462945223;-0.014041663147509098;0.9968360066413879
1702903798542;-0.0057998173870146275;-0.014591120183467865;0.9960728883743286
1702903798617;-0.006746103521436453;-0.016025811433792114;0.9973244071006775
1702903798699;-0.004426176659762859;-0.013125902973115444;0.9969275593757629
1702903798749;-0.005891393404453993;-0.013766935095191002;0.9967444539070129
1702903798815;-0.005525089334696531;-0.01526267733424902;0.9971107244491577
1702903798917;-0.0057998173870146275;-0.013889037072658539;0.9958592057228088
1702903798942;-0.007448186632245779;-0.015659507364034653;0.9987285733222961
1702903799023;-0.007722914684563875;-0.016392115503549576;0.9988812208175659
1702903799089;-0.006959781050682068;-0.015720557421445847;0.9985148906707764
1702903799168;-0.005616665352135897;-0.013553258031606674;0.9966528415679932
1702903799213;-0.005494563840329647;-0.013492207042872906;0.997904360294342
1702903799290;-0.006532425992190838;-0.014865848235785961;0.9966528415679932
1702903799375;-0.0055861398577690125;-0.013766935095191002;0.9965307712554932
1702903799433;-0.006532425992190838;-0.014530069194734097;0.9962865710258484
1702903799491;-0.005250361282378435;-0.013309055007994175;0.9966223239898682
1702903799563;-0.006105070933699608;-0.014743746258318424;0.9971107244491577
1702903799599;-0.006410324480384588;-0.013766935095191002;0.997751772403717
1702903799688;-0.00546403881162405;-0.01340063102543354;0.9970496892929077
1702903799772;-0.005952444393187761;-0.014133239164948463;0.9965307712554932
1702903799803;-0.006318748462945223;-0.0144995441660285;0.9966223239898682
1702903799903;-0.005860868375748396;-0.014774272218346596;0.9975991249084473
1702903799951;-0.006044020410627127;-0.014255341142416;0.9970496892929077
1702903800035;-0.005708241369575262;-0.01526267733424902;0.9972633719444275
1702903800076;-0.0057692923583090305;-0.013736410066485405;0.9969886541366577
1702903800158;-0.0062271724455058575;-0.015293203294277191;0.9964696764945984
1702903800231;-0.005860868375748396;-0.014316391199827194;0.9968665242195129
1702903800266;-0.006471375469118357;-0.016178438439965248;0.9983317255973816
1702903800350;-0.0070818825624883175;-0.016483692452311516;0.9987896084785461
1702903800431;-0.005738766863942146;-0.014285866171121597;0.9971107244491577
1702903800485;-0.006288222968578339;-0.014224815182387829;0.9965918064117432
1702903800544;-0.006959781050682068;-0.015232152305543423;0.9989422559738159
1702903800622;-0.005433513317257166;-0.012820648960769176;0.9971717596054077
1702903800710;-0.005830342881381512;-0.0144995441660285;0.9968360066413879
1702903800762;-0.0057998173870146275;-0.013553258031606674;0.9966223239898682
1702903800816;-0.006807154044508934;-0.015812134370207787;0.9983012080192566
1702903800896;-0.007570288144052029;-0.016788944602012634;0.997843325138092
1702903800940;-0.005952444393187761;-0.014163765124976635;0.9972328543663025
1702903801031;-0.005616665352135897;-0.013797460123896599;0.9967444539070129
1702903801098;-0.0070818825624883175;-0.015171101316809654;0.9973244071006775
1702903801131;-0.0068682050332427025;-0.016483692452311516;0.9985148906707764
1702903801216;-0.005616665352135897;-0.013675359077751637;0.9966528415679932
1702903801309;-0.005677715875208378;-0.01364483404904604;0.9966833591461182
1702903801342;-0.006105070933699608;-0.013797460123896599;0.9973549246788025
1702903801445;-0.00515878526493907;-0.013675359077751637;0.9983928203582764
1702903801486;-0.005250361282378435;-0.01340063102543354;0.9975075721740723
1702903801564;-0.006349273957312107;-0.014621645212173462;0.9974465370178223
1702903801605;-0.0057998173870146275;-0.014285866171121597;0.9970496892929077
1702903801680;-0.006837679538875818;-0.014652170240879059;0.9984538555145264
1702903801759;-0.007173458579927683;-0.015751082450151443;0.9991254210472107
1702903801821;-0.005860868375748396;-0.01544582936912775;0.9971717596054077
1702903801876;-0.0055556148290634155;-0.013705884106457233;0.9971412420272827
1702903801957;-0.006349273957312107;-0.01526267733424902;0.9963781237602234
1702903802011;-0.006593476515263319;-0.01526267733424902;0.997782289981842
1702903802076;-0.006837679538875818;-0.01614791341125965;0.9975991249084473
1702903802178;-0.005860868375748396;-0.014285866171121597;0.9975075721740723
1702903802239;-0.004670379217714071;-0.013370105996727943;0.9966223239898682
1702903802284;-0.006105070933699608;-0.014224815182387829;0.9970496892929077
1702903802356;-0.0066545275039970875;-0.01526267733424902;0.9980875253677368
1702903802429;-0.0060134949162602425;-0.013919562101364136;0.9971107244491577
1702903802477;-0.004761955235153437;-0.013339580036699772;0.9971107244491577
1702903802545;-0.006318748462945223;-0.015201627276837826;0.9968665242195129
1702903802624;-0.006135596428066492;-0.013705884106457233;0.9969275593757629
1702903802680;-0.005830342881381512;-0.014987949281930923;0.9973244071006775
1702903802746;-0.006562951486557722;-0.015842659398913383;0.9972633719444275
1702903802820;-0.005616665352135897;-0.014194290153682232;0.9963781237602234
1702903802901;-0.006105070933699608;-0.014743746258318424;0.9968665242195129
1702903802948;-0.006379799451678991;-0.014865848235785961;0.9980264902114868
1702903803019;-0.006532425992190838;-0.015293203294277191;0.9975686073303223
1702903803095;-0.007203984074294567;-0.016208963468670845;0.9985148906707764
1702903803141;-0.005219835788011551;-0.013034326955676079;0.9979959726333618
1702903803218;-0.006593476515263319;-0.016758419573307037;0.9984843730926514
1702903803291;-0.006593476515263319;-0.015018475241959095;0.9983928203582764
1702903803364;-0.006471375469118357;-0.014530069194734097;0.9968360066413879
1702903803426;-0.006288222968578339;-0.014377442188560963;0.9972633719444275
1702903803488;-0.006379799451678991;-0.014865848235785961;0.9962865710258484
1702903803579;-0.004670379217714071;-0.01340063102543354;0.9973854422569275
1702903803624;-0.0060134949162602425;-0.015049000270664692;0.9980570077896118
1702903803686;-0.005891393404453993;-0.013492207042872906;0.9971717596054077
1702903803763;-0.005433513317257166;-0.014713221229612827;0.9963781237602234
1702903803821;-0.0055861398577690125;-0.01483532227575779;0.9969886541366577
1702903803929;-0.006837679538875818;-0.014377442188560963;0.9966223239898682
1702903803967;-0.0064408499747514725;-0.014743746258318424;0.9968665242195129
1702903804021;-0.007906067185103893;-0.016392115503549576;0.9985454082489014
1702903804083;-0.006471375469118357;-0.015201627276837826;0.9979349374771118
1702903804156;-0.006898730061948299;-0.015201627276837826;0.997721254825592
1702903804196;-0.006105070933699608;-0.014316391199827194;0.9975380897521973
1702903804277;-0.005708241369575262;-0.014591120183467865;0.9975991249084473
1702903804354;-0.007112407591193914;-0.015323728322982788;0.9975075721740723
1702903804435;-0.008516574278473854;-0.016666844487190247;0.9980264902114868
1702903804492;-0.005982969421893358;-0.014285866171121597;0.9969886541366577
1702903804551;-0.007142933085560799;-0.015842659398913383;0.9973244071006775
1702903804633;-0.006807154044508934;-0.013553258031606674;0.9969275593757629
1702903804680;-0.006990306545048952;-0.015903709456324577;0.9983622431755066
1702903804754;-0.00546403881162405;-0.01340063102543354;0.9974770545959473
1702903804825;-0.006959781050682068;-0.01526267733424902;0.9980570077896118
1702903804874;-0.004456701688468456;-0.012698547914624214;0.997751772403717
1702903804942;-0.005860868375748396;-0.014896373264491558;0.9972022771835327
1702903805023;-0.0049145822413265705;-0.01321747899055481;0.997782289981842
1702903805079;-0.006593476515263319;-0.015018475241959095;0.9995222091674805
1702903805149;-0.006349273957312107;-0.014774272218346596;0.997782289981842
1702903805216;-0.005647190846502781;-0.014407968148589134;0.9979959726333618
1702903805300;-0.006074545904994011;-0.015018475241959095;0.997782289981842
1702903805351;-0.004639854189008474;-0.01279012393206358;0.997751772403717
1702903805420;-0.0053419372998178005;-0.013980613090097904;0.9980570077896118
1702903805493;-0.007112407591193914;-0.016514217481017113;0.9985759258270264
1702903805541;-0.006257697939872742;-0.01544582936912775;0.9968665242195129
1702903805652;-0.006288222968578339;-0.014560594223439693;0.9968665242195129
1702903805696;-0.005982969421893358;-0.015751082450151443;0.9984843730926514
1702903805748;-0.007265034597367048;-0.015903709456324577;0.9989727735519409
1702903805809;-0.006105070933699608;-0.014530069194734097;0.997904360294342
1702903805887;-0.006990306545048952;-0.015354253351688385;0.997721254825592
1702903805965;-0.0075092376209795475;-0.015995286405086517;0.9987896084785461
1702903806012;-0.0051282597705721855;-0.013614308089017868;0.9981486201286316
1702903806085;-0.006624002009630203;-0.015903709456324577;0.997690737247467
1702903806159;-0.006776629015803337;-0.0144995441660285;0.9994916915893555
1702903806211;-0.0068682050332427025;-0.01587318442761898;0.9985148906707764
1702903806288;-0.007203984074294567;-0.016025811433792114;0.9976296424865723
1702903806357;-0.0055556148290634155;-0.0144995441660285;0.9969275593757629
1702903806401;-0.006959781050682068;-0.01569003239274025;0.9986980557441711
1702903806491;-0.006410324480384588;-0.014774272218346596;0.9972633719444275
1702903806559;-0.006532425992190838;-0.015354253351688385;0.9988201260566711
1702903806631;-0.007051357068121433;-0.0144995441660285;0.9987896084785461
1702903806678;-0.005982969421893358;-0.014041663147509098;0.9974159598350525
1702903806749;-0.0057998173870146275;-0.014530069194734097;0.9970496892929077
1702903806837;-0.006746103521436453;-0.01596476137638092;0.9986370205879211
1702903806883;-0.004884056746959686;-0.012606971897184849;0.997690737247467
1702903806947;-0.007203984074294567;-0.016117388382554054;0.9988201260566711
1702903807025;-0.004823006223887205;-0.013278529979288578;0.9982401728630066
1702903807070;-0.006990306545048952;-0.016605792567133904;0.9993696212768555
1702903807177;-0.007020831573754549;-0.01627001352608204;0.9979654550552368
1702903807225;-0.006807154044508934;-0.015659507364034653;0.9974159598350525
1702903807279;-0.006105070933699608;-0.01526267733424902;0.9975686073303223
1702903807342;-0.007478712126612663;-0.015476355329155922;0.9993085265159607
1702903807421;-0.007020831573754549;-0.01578160934150219;0.9981486201286316
1702903807504;-0.007783965673297644;-0.016300540417432785;0.9987590909004211
1702903807535;-0.007203984074294567;-0.016514217481017113;0.9985759258270264
1702903807621;-0.006074545904994011;-0.015537405386567116;0.9961339235305786
1702903807698;-0.006562951486557722;-0.015598456375300884;0.9985454082489014
1702903807732;-0.005280886311084032;-0.012637496925890446;0.9973244071006775
1702903807814;-0.0042735496535897255;-0.014591120183467865;0.9967749714851379
1702903807891;-0.005616665352135897;-0.014255341142416;0.9961339235305786
1702903807936;-0.006807154044508934;-0.015476355329155922;0.9993696212768555
1702903808025;-0.005921918898820877;-0.014194290153682232;0.9974159598350525
1702903808086;-0.006288222968578339;-0.014804797247052193;0.9959507584571838
1702903808164;-0.005891393404453993;-0.013583783060312271;0.997843325138092
1702903808211;-0.005891393404453993;-0.014011138118803501;0.9969580769538879
1702903808325;-0.006135596428066492;-0.015140576288104057;0.9964696764945984
1702903808362;-0.0047009047120809555;-0.01321747899055481;0.9968665242195129
1702903808423;-0.005891393404453993;-0.01483532227575779;0.9974159598350525
1702903808479;-0.006471375469118357;-0.014865848235785961;0.9967444539070129
1702903808562;-0.0060134949162602425;-0.014591120183467865;0.9968360066413879
1702903808621;-0.0062271724455058575;-0.013980613090097904;0.9968970417976379
1702903808676;-0.0060134949162602425;-0.014041663147509098;0.9962254762649536
1702903808753;-0.0055556148290634155;-0.01340063102543354;0.9969275593757629
1702903808807;-0.005616665352135897;-0.014285866171121597;0.9973549246788025
1702903808877;-0.006898730061948299;-0.015567931346595287;0.9962865710258484
1702903808947;-0.006807154044508934;-0.015354253351688385;0.9982401728630066
1702903809054;-0.004853531718254089;-0.013889037072658539;0.9961644411087036
1702903809080;-0.006349273957312107;-0.015201627276837826;0.9980875253677368
1702903809150;-0.006135596428066492;-0.014407968148589134;0.9971107244491577
1702903809225;-0.005280886311084032;-0.014011138118803501;0.9967444539070129
1702903809280;-0.006349273957312107;-0.0144995441660285;0.9992474913597107
1702903809357;-0.006135596428066492;-0.014407968148589134;0.9969275593757629
1702903809467;-0.006257697939872742;-0.014224815182387829;0.9979654550552368
1702903809468;-0.005708241369575262;-0.013858511112630367;0.9972328543663025
1702903809538;-0.0060134949162602425;-0.01483532227575779;0.9966223239898682
1702903809625;-0.006044020410627127;-0.014774272218346596;0.9968360066413879
1702903809700;-0.005402987822890282;-0.014194290153682232;0.9972633719444275
1702903809742;-0.005952444393187761;-0.01483532227575779;0.9974770545959473
1702903809816;-0.005738766863942146;-0.014407968148589134;0.9967444539070129
1702903809894;-0.005891393404453993;-0.013614308089017868;0.9975991249084473
1702903809964;-0.00546403881162405;-0.014194290153682232;0.9973854422569275
1702903810014;-0.0066545275039970875;-0.015751082450151443;0.9988201260566711
1702903810089;-0.005891393404453993;-0.014102714136242867;0.997690737247467
1702903810145;-0.0053419372998178005;-0.013766935095191002;0.9970496892929077
1702903810212;-0.006196646951138973;-0.014285866171121597;0.9965612888336182
1702903810326;-0.005952444393187761;-0.015049000270664692;0.9967138767242432
1702903810328;-0.0053724623285233974;-0.014285866171121597;0.9968665242195129
1702903810417;-0.0053419372998178005;-0.014255341142416;0.9968970417976379
1702903810482;-0.0064408499747514725;-0.015079525299370289;0.9974159598350525
1702903810569;-0.006990306545048952;-0.016239488497376442;0.9984843730926514
1702903810613;-0.0075092376209795475;-0.01605633646249771;0.9988507032394409
1702903810677;-0.0064408499747514725;-0.014865848235785961;0.9983317255973816
1702903810754;-0.004243024159222841;-0.013278529979288578;0.9967444539070129
1702903810806;-0.0057998173870146275;-0.015323728322982788;0.9970191717147827
1702903810895;-0.006135596428066492;-0.014255341142416;0.9975380897521973
1702903810954;-0.006685052998363972;-0.014957424253225327;0.9980264902114868
1702903810993;-0.006379799451678991;-0.013614308089017868;0.9980875253677368
1702903811097;-0.006257697939872742;-0.015659507364034653;0.9984233379364014
1702903811151;-0.005921918898820877;-0.014133239164948463;0.9979959726333618
1702903811228;-0.006349273957312107;-0.014102714136242867;0.9970802068710327
1702903811298;-0.004975632764399052;-0.01321747899055481;0.9979349374771118
1702903811354;-0.005738766863942146;-0.014011138118803501;0.9970802068710327
1702903811424;-0.006349273957312107;-0.014652170240879059;0.9966833591461182
1702903811501;-0.006135596428066492;-0.016117388382554054;0.9981486201286316
1702903811556;-0.006410324480384588;-0.01645316742360592;0.9974159598350525
1702903811619;-0.004670379217714071;-0.012454344891011715;0.997782289981842
1702903811677;-0.006562951486557722;-0.014011138118803501;0.9963781237602234
1702903811767;-0.006471375469118357;-0.014591120183467865;0.9975686073303223
1702903811822;-0.006746103521436453;-0.014530069194734097;0.9985759258270264
1702903811899;-0.004670379217714071;-0.012881699949502945;0.9983012080192566
1702903811946;-0.006105070933699608;-0.01483532227575779;0.9969275593757629
1702903812017;-0.007417661137878895;-0.01700262352824211;0.9974159598350525
1702903812093;-0.005738766863942146;-0.014774272218346596;0.9966833591461182
1702903812151;-0.005189310293644667;-0.013766935095191002;0.9971107244491577
1702903812212;-0.007203984074294567;-0.014774272218346596;0.9988201260566711
1702903812291;-0.004792480729520321;-0.012637496925890446;0.9980875253677368
1702903812344;-0.007020831573754549;-0.016208963468670845;0.9985148906707764
1702903812418;-0.0075092376209795475;-0.014896373264491558;0.9983928203582764
1702903812484;-0.006105070933699608;-0.014926898293197155;0.9972022771835327
1702903812572;-0.006532425992190838;-0.016178438439965248;0.997812807559967
1702903812616;-0.006562951486557722;-0.016605792567133904;0.9981486201286316
1702903812682;-0.006898730061948299;-0.014896373264491558;0.9980875253677368
1702903812762;-0.005494563840329647;-0.014621645212173462;0.9974465370178223
1702903812821;-0.006135596428066492;-0.014224815182387829;0.9969886541366577
1702903812900;-0.006685052998363972;-0.014133239164948463;0.9972633719444275
1702903812958;-0.0053724623285233974;-0.015354253351688385;0.9961034059524536
1702903813011;-0.0060134949162602425;-0.014346917159855366;0.9973244071006775
1702903813076;-0.005738766863942146;-0.014285866171121597;0.9964086413383484
1702903813184;-0.006837679538875818;-0.01605633646249771;0.9963476061820984
1702903813217;-0.006593476515263319;-0.015506880357861519;0.9966223239898682
1702903813292;-0.007051357068121433;-0.01605633646249771;0.9984233379364014
1702903813356;-0.0055861398577690125;-0.01364483404904604;0.9971717596054077
1702903813431;-0.007753440178930759;-0.016758419573307037;0.9986675381660461
1702903813477;-0.006807154044508934;-0.015598456375300884;0.9983012080192566
1702903813549;-0.0064408499747514725;-0.015201627276837826;0.997812807559967
1702903813646;-0.005525089334696531;-0.013095377013087273;0.9972328543663025
1702903813673;-0.006593476515263319;-0.014530069194734097;0.9965918064117432
1702903813785;-0.005433513317257166;-0.013614308089017868;0.9971412420272827
1702903813821;-0.0062271724455058575;-0.01468269620090723;0.9986675381660461
1702903813867;-0.005647190846502781;-0.013889037072658539;0.9973549246788025
1702903813940;-0.005708241369575262;-0.013003800995647907;0.9967749714851379
1702903814046;-0.006624002009630203;-0.014774272218346596;0.9970496892929077
1702903814096;-0.0070818825624883175;-0.017155250534415245;0.997873842716217
1702903814142;-0.007051357068121433;-0.014926898293197155;0.9971412420272827
1702903814216;-0.00546403881162405;-0.013797460123896599;0.9974159598350525
1702903814292;-0.005189310293644667;-0.014804797247052193;0.9972633719444275
1702903814339;-0.004639854189008474;-0.013003800995647907;0.9965918064117432
1702903814436;-0.006349273957312107;-0.014774272218346596;0.9982401728630066
1702903814492;-0.007661864161491394;-0.016392115503549576;0.9986064434051514
1702903814537;-0.007417661137878895;-0.015995286405086517;0.9988201260566711
1702903814624;-0.005830342881381512;-0.014926898293197155;0.9971412420272827
1702903814687;-0.006929255556315184;-0.014774272218346596;0.9985759258270264
1702903814740;-0.005616665352135897;-0.014774272218346596;0.9968665242195129
1702903814805;-0.006471375469118357;-0.014896373264491558;0.9984538555145264
1702903814929;-0.006501900497823954;-0.01468269620090723;0.9966223239898682
1702903814962;-0.006105070933699608;-0.014102714136242867;0.9970802068710327
1702903815000;-0.005738766863942146;-0.015018475241959095;0.9971717596054077
1702903815082;-0.005738766863942146;-0.014530069194734097;0.997873842716217
1702903815158;-0.005097734276205301;-0.012912224978208542;0.9975075721740723
1702903815202;-0.005708241369575262;-0.013705884106457233;0.9971107244491577
1702903815316;-0.0060134949162602425;-0.014926898293197155;0.9967749714851379
1702903815353;-0.005921918898820877;-0.014621645212173462;0.9966833591461182
1702903815394;-0.0053724623285233974;-0.013858511112630367;0.9966223239898682
1702903815499;-0.005494563840329647;-0.01364483404904604;0.9969580769538879
1702903815553;-0.006196646951138973;-0.014438493177294731;0.9965307712554932
1702903815654;-0.0053724623285233974;-0.013309055007994175;0.9959202408790588
1702903815675;-0.0072955600917339325;-0.015537405386567116;0.9981180429458618
1702903815749;-0.006532425992190838;-0.01511005125939846;0.9981791377067566
1702903815827;-0.006318748462945223;-0.013461682014167309;0.9975075721740723
1702903815883;-0.005097734276205301;-0.015354253351688385;0.9970496892929077
1702903815950;-0.006105070933699608;-0.014407968148589134;0.9968665242195129
1702903816024;-0.006257697939872742;-0.014560594223439693;0.9968665242195129
1702903816090;-0.006074545904994011;-0.014530069194734097;0.9970802068710327
1702903816149;-0.005097734276205301;-0.013431156054139137;0.997751772403717
1702903816217;-0.006349273957312107;-0.01526267733424902;0.9963781237602234
1702903816279;-0.006349273957312107;-0.015018475241959095;0.9971107244491577
1702903816349;-0.004761955235153437;-0.015140576288104057;0.9975686073303223
1702903816421;-0.004945107735693455;-0.013064851984381676;0.997904360294342
1702903816500;-0.006166121922433376;-0.014652170240879059;0.9974159598350525
1702903816534;-0.006898730061948299;-0.015293203294277191;0.9972022771835327
1702903816615;-0.006196646951138973;-0.014255341142416;0.9968970417976379
1702903816690;-0.006624002009630203;-0.01382798608392477;0.9970191717147827
1702903816762;-0.0072955600917339325;-0.016972096636891365;0.9976601600646973
1702903816826;-0.006837679538875818;-0.015812134370207787;0.997873842716217
1702903816889;-0.004975632764399052;-0.013309055007994175;0.9974159598350525
1702903816937;-0.006562951486557722;-0.015415304340422153;0.9955539107322693
1702903817013;-0.006349273957312107;-0.015171101316809654;0.9961339235305786
1702903817083;-0.0064408499747514725;-0.014560594223439693;0.9981486201286316
1702903817173;-0.006318748462945223;-0.014560594223439693;0.9968665242195129
